BRIDGE | TRACE | 10:11:52 | 3.81 | Creating Bridge Instance
BRIDGE | DEBUG | 10:23:50 | 697.61 | Position: (-0.073, 0.067, 2.896), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:23:50 | 697.61 | Modifying Text: Introduction
BRIDGE | DEBUG | 10:23:50 | 697.61 | Mesh bounding box: Center: (-0.071, 0.068, 2.897), Extents: (0.300, 0.046, 0.071)
BRIDGE | TRACE | 10:23:50 | 697.78 | handleStringMessage, message guid: 9e099e43-4884-46da-bd54-6c9b9d61be03
BRIDGE | DEBUG | 10:23:50 | 697.78 | Found Object to modify over transmission, object guid: be65fe22-627f-4c40-9602-a745a64cac65
BRIDGE | TRACE | 10:23:50 | 697.78 | initializeObject() : brbNextModule
BRIDGE | DEBUG | 10:23:50 | 697.78 | Setting object brbNextModule parent to sectionLabel
BRIDGE | TRACE | 10:23:50 | 697.78 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:23:50 | 697.78 | Position: (1.475, -0.533, 0.693), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:23:50 | 697.78 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:23:50 | 697.94 | handleStringMessage, message guid: 4838607e-b115-42b5-8b77-97e9ce1efa02
BRIDGE | DEBUG | 10:23:50 | 697.94 | Found Object to modify over transmission, object guid: b232d28e-90d5-4d4c-9347-85741be99989
BRIDGE | TRACE | 10:23:50 | 697.94 | initializeObject() : brbNextModuleLabel
BRIDGE | DEBUG | 10:23:50 | 697.94 | Setting object brbNextModuleLabel parent to brbNextModule
BRIDGE | TRACE | 10:23:50 | 697.94 | modifyObject() : brbNextModuleLabel
BRIDGE | DEBUG | 10:23:50 | 697.94 | Position: (0.472, -0.533, 0.589), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:23:50 | 697.94 | Modifying Text: Next  Module
BRIDGE | DEBUG | 10:23:50 | 697.94 | Mesh bounding box: Center: (0.463, -0.533, 0.587), Extents: (0.106, 0.000, 0.077)
BRIDGE | TRACE | 10:23:50 | 698.11 | handleStringMessage, message guid: b3022b59-ddcb-4cc2-b221-84af7a1ed1dc
BRIDGE | DEBUG | 10:23:50 | 698.11 | Found Object to modify over transmission, object guid: 25e587b0-100a-4a3d-874a-c2d21bdda448
BRIDGE | TRACE | 10:23:50 | 698.11 | initializeObject() : brbPreviousModule
BRIDGE | DEBUG | 10:23:50 | 698.11 | Setting object brbPreviousModule parent to sectionLabel
BRIDGE | TRACE | 10:23:50 | 698.11 | modifyObject() : brbPreviousModule
BRIDGE | DEBUG | 10:23:50 | 698.11 | Position: (-0.471, -0.533, 0.233), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:23:51 | 698.11 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:23:51 | 698.3 | handleStringMessage, message guid: 4040fdce-2353-4a10-859b-39f7ce5b0193
BRIDGE | DEBUG | 10:23:51 | 698.3 | Found Object to modify over transmission, object guid: 18f1eec4-892a-4e49-a352-27a59e9b158c
BRIDGE | TRACE | 10:23:51 | 698.3 | initializeObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 10:23:51 | 698.3 | Setting object brbPreviousModuleLabel parent to brbPreviousModule
BRIDGE | TRACE | 10:23:51 | 698.3 | modifyObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 10:23:51 | 698.3 | Position: (0.472, -0.533, 0.589), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:23:51 | 698.3 | Modifying Text: Previous   Module
BRIDGE | DEBUG | 10:23:51 | 698.3 | Mesh bounding box: Center: (0.471, -0.533, 0.588), Extents: (0.124, 0.000, 0.082)
BRIDGE | TRACE | 10:23:51 | 698.47 | handleStringMessage, message guid: e6787feb-e8d6-4847-b481-6475d8b7bbbf
BRIDGE | DEBUG | 10:23:51 | 698.47 | Found Object to modify over transmission, object guid: 43c44768-bcdb-43e3-bf35-b2a69c9bc1c2
BRIDGE | TRACE | 10:23:51 | 698.47 | initializeObject() : brbNextClip
BRIDGE | DEBUG | 10:23:51 | 698.47 | Setting object brbNextClip parent to taskLabel
BRIDGE | TRACE | 10:23:51 | 698.47 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:23:51 | 698.47 | Position: (0.988, -0.533, 0.578), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:23:51 | 698.47 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:23:51 | 698.65 | handleStringMessage, message guid: dba2b323-7e27-42ec-9d55-aefa4433aabf
BRIDGE | DEBUG | 10:23:51 | 698.65 | Found Object to modify over transmission, object guid: 9c3d8c16-948b-4469-b20f-626a992450b8
BRIDGE | TRACE | 10:23:51 | 698.65 | initializeObject() : brbNextClipLabel
BRIDGE | DEBUG | 10:23:51 | 698.65 | Setting object brbNextClipLabel parent to brbNextClip
BRIDGE | TRACE | 10:23:51 | 698.65 | modifyObject() : brbNextClipLabel
BRIDGE | DEBUG | 10:23:51 | 698.65 | Position: (0.479, -0.533, 0.560), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:23:51 | 698.65 | Modifying Text: Next
BRIDGE | DEBUG | 10:23:51 | 698.65 | Mesh bounding box: Center: (0.476, -0.533, 0.560), Extents: (0.064, 0.000, 0.035)
BRIDGE | TRACE | 10:23:51 | 698.84 | handleStringMessage, message guid: e4a4c1d9-2128-49a5-a7eb-cc2e84fa2830
BRIDGE | DEBUG | 10:23:51 | 698.84 | Found Object to modify over transmission, object guid: fcbbe045-c834-493c-b763-db0698ee902c
BRIDGE | TRACE | 10:23:51 | 698.84 | initializeObject() : brbPreviousClip
BRIDGE | DEBUG | 10:23:51 | 698.84 | Setting object brbPreviousClip parent to taskLabel
BRIDGE | TRACE | 10:23:51 | 698.84 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:23:51 | 698.84 | Position: (0.015, -0.533, 0.349), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:23:51 | 698.84 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:23:51 | 699 | handleStringMessage, message guid: 9fb7fef6-8e8b-46fd-ad1f-f679ced04654
BRIDGE | DEBUG | 10:23:51 | 699 | Found Object to modify over transmission, object guid: 653c901d-824d-4c77-840c-55034ba71eb3
BRIDGE | TRACE | 10:23:51 | 699 | initializeObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:23:51 | 699 | Setting object brbPreviousClipLabel parent to brbPreviousClip
BRIDGE | TRACE | 10:23:51 | 699 | modifyObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:23:51 | 699 | Position: (0.479, -0.533, 0.560), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:23:51 | 699 | Modifying Text: Previous
BRIDGE | DEBUG | 10:23:51 | 699 | Mesh bounding box: Center: (0.477, -0.533, 0.559), Extents: (0.116, 0.000, 0.048)
BRIDGE | TRACE | 10:23:52 | 699.46 | handleStringMessage, message guid: 708da2ca-53c0-44d0-adeb-9096a614c2d1
BRIDGE | DEBUG | 10:23:52 | 699.46 | Found Object to modify over transmission, object guid: fcbbe045-c834-493c-b763-db0698ee902c
BRIDGE | TRACE | 10:23:52 | 699.46 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:23:52 | 699.46 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | TRACE | 10:23:52 | 699.59 | handleStringMessage, message guid: e541c3a4-e87d-4d63-bb90-901a1a006c2f
BRIDGE | DEBUG | 10:23:52 | 699.59 | Found Object to modify over transmission, object guid: 43c44768-bcdb-43e3-bf35-b2a69c9bc1c2
BRIDGE | TRACE | 10:23:52 | 699.59 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:23:52 | 699.59 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | TRACE | 10:23:52 | 699.7 | handleStringMessage, message guid: 43b41b7f-5afb-48a6-8960-88de5489611c
BRIDGE | DEBUG | 10:23:52 | 699.7 | Found Object to modify over transmission, object guid: be65fe22-627f-4c40-9602-a745a64cac65
BRIDGE | TRACE | 10:23:52 | 699.7 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:23:52 | 699.7 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
AUDIOHANDLER | TRACE | 10:23:52 | 699.78 | Attempting to play local Audio: moonlab_2_20_0
AUDIOHANDLER | TRACE | 10:23:52 | 699.78 | Attempting to play local Audio: moonlab_2_20_0
BRIDGE | TRACE | 10:24:02 | 709.58 | handleStringMessage, message guid: a7d114cf-c6eb-41a9-a085-f8f056be60e4
BRIDGE | DEBUG | 10:24:02 | 709.58 | Found Object to modify over transmission, object guid: a0eecf1c-8ba9-4287-bb07-05fea3598a16
BRIDGE | TRACE | 10:24:02 | 709.58 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:24:02 | 709.58 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:24:02 | 709.58 | Modifying Text: Third Quarter
BRIDGE | DEBUG | 10:24:02 | 709.58 | Mesh bounding box: Center: (0.143, -0.002, 2.972), Extents: (0.179, 0.028, 0.005)
BRIDGE | TRACE | 10:24:02 | 709.69 | handleStringMessage, message guid: f8534163-716e-4010-93e2-82b31365d7f4
BRIDGE | DEBUG | 10:24:02 | 709.69 | Found Object to modify over transmission, object guid: 839c31ef-8418-418c-a680-e39df094501d
BRIDGE | TRACE | 10:24:02 | 709.69 | modifyObject() : basketball
BRIDGE | DEBUG | 10:24:02 | 709.69 | Position: (0.143, -0.597, 2.972), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 236.678, 0.000)
BRIDGE | DEBUG | 10:24:02 | 709.69 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 270, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:24:02 | 709.69 | Mesh bounding box: Center: (0.143, -0.597, 2.972), Extents: (0.208, 0.150, 0.208)
BRIDGE | TRACE | 10:24:02 | 709.83 | handleStringMessage, message guid: f43691ee-4dab-4697-842f-111ba488c561
BRIDGE | DEBUG | 10:24:02 | 709.83 | Found Object to modify over transmission, object guid: fcbbe045-c834-493c-b763-db0698ee902c
BRIDGE | TRACE | 10:24:02 | 709.83 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:24:02 | 709.83 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:24:02 | 709.93 | handleStringMessage, message guid: 56f4520a-4896-4325-97c6-aeca7ff39bb1
BRIDGE | DEBUG | 10:24:02 | 709.93 | Found Object to modify over transmission, object guid: 43c44768-bcdb-43e3-bf35-b2a69c9bc1c2
BRIDGE | TRACE | 10:24:02 | 709.93 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:24:02 | 709.93 | Position: (0.442, 0.003, 2.963), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:24:02 | 710.04 | handleStringMessage, message guid: a7b8c5f8-a067-46d8-b7d0-54768fa6e37a
BRIDGE | DEBUG | 10:24:02 | 710.04 | Found Object to modify over transmission, object guid: be65fe22-627f-4c40-9602-a745a64cac65
BRIDGE | TRACE | 10:24:02 | 710.04 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:24:02 | 710.04 | Position: (0.178, -0.189, 0.165), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:24:02 | 710.04 | Attempting to play local Audio: moonlab_2_9_0
AUDIOHANDLER | TRACE | 10:24:02 | 710.04 | Attempting to play local Audio: moonlab_2_9_0
BRIDGE | TRACE | 10:24:07 | 714.33 | handleStringMessage, message guid: e6a79fee-359c-46af-9f82-b29419334b89
BRIDGE | DEBUG | 10:24:07 | 714.33 | Found Object to modify over transmission, object guid: 6096cbae-9af2-4d40-9bfd-0fdbdcb91a05
BRIDGE | TRACE | 10:24:07 | 714.33 | initializeObject() : title
BRIDGE | DEBUG | 10:24:07 | 714.33 | Setting object title parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:24:07 | 714.33 | modifyObject() : title
BRIDGE | DEBUG | 10:24:07 | 714.33 | Position: (0.134, -0.033, 2.020), scale: (1.000, 1.000, 1.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:24:07 | 714.33 | Modifying Text: The Earth and Moon
BRIDGE | DEBUG | 10:24:07 | 714.33 | Mesh bounding box: Center: (0.131, -0.032, 2.019), Extents: (0.663, 0.057, 0.156)
BRIDGE | TRACE | 10:24:07 | 714.51 | handleStringMessage, message guid: 7931046b-42f4-4173-ab23-490039323b8c
BRIDGE | DEBUG | 10:24:07 | 714.51 | Found Object to modify over transmission, object guid: 9cb21459-9887-4846-81f6-acfa0630378d
BRIDGE | TRACE | 10:24:07 | 714.51 | initializeObject() : line0
BRIDGE | DEBUG | 10:24:07 | 714.51 | Setting object line0 parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:24:07 | 714.51 | modifyObject() : line0
BRIDGE | DEBUG | 10:24:07 | 714.51 | Position: (0.110, -0.191, 1.657), scale: (1.000, 1.000, 1.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:24:07 | 714.51 | Modifying Text: Learned about Sizes and Scales
BRIDGE | DEBUG | 10:24:07 | 714.51 | Mesh bounding box: Center: (0.112, -0.191, 1.657), Extents: (0.453, 0.025, 0.107)
BRIDGE | TRACE | 10:24:07 | 714.66 | handleStringMessage, message guid: 216293a4-ff08-4eea-8dc5-c721cb201353
BRIDGE | DEBUG | 10:24:07 | 714.66 | Found Object to modify over transmission, object guid: c7c9c612-b9fa-4962-b0f4-d30d1c1bd40b
BRIDGE | TRACE | 10:24:07 | 714.66 | initializeObject() : line1
BRIDGE | DEBUG | 10:24:07 | 714.66 | Setting object line1 parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:24:07 | 714.66 | modifyObject() : line1
BRIDGE | DEBUG | 10:24:07 | 714.66 | Position: (0.010, -0.025, 0.151), scale: (1.000, 1.000, 1.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:24:07 | 714.66 | Modifying Text: Determined how the Moon Rotates
BRIDGE | DEBUG | 10:24:07 | 714.66 | Mesh bounding box: Center: (0.012, -0.024, 0.151), Extents: (0.488, 0.025, 0.115)
BRIDGE | TRACE | 10:24:07 | 714.82 | handleStringMessage, message guid: 2c97f4d4-29ad-4fe7-af36-2d9acda07a9f
BRIDGE | DEBUG | 10:24:07 | 714.82 | Found Object to modify over transmission, object guid: 0a3d3731-6606-45c8-b8c6-ca1e19df8c42
BRIDGE | TRACE | 10:24:07 | 714.82 | initializeObject() : line2
BRIDGE | DEBUG | 10:24:07 | 714.82 | Setting object line2 parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:24:07 | 714.82 | modifyObject() : line2
BRIDGE | DEBUG | 10:24:07 | 714.82 | Position: (0.134, -0.433, 2.020), scale: (1.000, 1.000, 1.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:24:07 | 714.82 | Modifying Text: View from the Earth
BRIDGE | DEBUG | 10:24:07 | 714.82 | Mesh bounding box: Center: (0.133, -0.432, 2.019), Extents: (0.278, 0.025, 0.065)
BRIDGE | TRACE | 10:24:07 | 715 | handleStringMessage, message guid: df816c78-46b5-481d-b68e-ae8e3a5b83fa
BRIDGE | DEBUG | 10:24:07 | 715 | Found Object to modify over transmission, object guid: 9edb35f7-5bc8-4759-bb0d-96df3aa35716
BRIDGE | TRACE | 10:24:07 | 715 | initializeObject() : line3
BRIDGE | DEBUG | 10:24:07 | 715 | Setting object line3 parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:24:07 | 715 | modifyObject() : line3
BRIDGE | DEBUG | 10:24:07 | 715 | Position: (0.106, -0.420, 1.591), scale: (1.000, 1.000, 1.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:24:07 | 715 | Modifying Text: View from the Moon
BRIDGE | DEBUG | 10:24:07 | 715 | Mesh bounding box: Center: (0.104, -0.419, 1.590), Extents: (0.281, 0.025, 0.066)
BRIDGE | TRACE | 10:24:07 | 715.15 | handleStringMessage, message guid: 83fc65ef-01cc-48be-960f-042a560085bf
BRIDGE | DEBUG | 10:24:07 | 715.15 | Found Object to modify over transmission, object guid: 10e2f42b-20eb-4b56-830d-23fd697db485
BRIDGE | TRACE | 10:24:07 | 715.15 | initializeObject() : line4
BRIDGE | DEBUG | 10:24:07 | 715.15 | Setting object line4 parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:24:08 | 715.15 | modifyObject() : line4
BRIDGE | DEBUG | 10:24:08 | 715.15 | Position: (0.010, -0.047, 0.152), scale: (1.000, 1.000, 1.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:24:08 | 715.15 | Modifying Text: View from Above the North Pole
BRIDGE | DEBUG | 10:24:08 | 715.15 | Mesh bounding box: Center: (0.009, -0.047, 0.151), Extents: (0.449, 0.025, 0.106)
BRIDGE | TRACE | 10:24:08 | 715.31 | handleStringMessage, message guid: 271c1378-f061-481a-8b93-07827cd50ce6
BRIDGE | DEBUG | 10:24:08 | 715.31 | Found Object to modify over transmission, object guid: 62760323-4a6a-44ed-a73c-4563f1599f4f
BRIDGE | TRACE | 10:24:08 | 715.31 | initializeObject() : line5
BRIDGE | DEBUG | 10:24:08 | 715.31 | Setting object line5 parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:24:08 | 715.31 | modifyObject() : line5
BRIDGE | DEBUG | 10:24:08 | 715.31 | Position: (0.134, -0.733, 2.020), scale: (1.000, 1.000, 1.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:24:08 | 715.31 | Modifying Text: Reproduce Moon Phases on a Basketball
BRIDGE | DEBUG | 10:24:08 | 715.31 | Mesh bounding box: Center: (0.135, -0.739, 2.020), Extents: (0.580, 0.031, 0.137)
LOGINMANAGER | TRACE | 10:24:38 | 745.43 | ExitSelected()
LOGGER | SUBMIT | 10:24:38 | 745.43 | Application ending after 745.4349 seconds, time is now 10:24
